251,粉丝数万，是最近才涨的，因为这个背后的故事。在前段时间就流传开了。这阿姨接手前只有几千粉丝
50,千寺狐
549,生的伟大，死的光荣！
350,90年代的本科生录取率跟现在研究生差不多
171,可以拍部电影一定很感人
364,当年的本科生是985211起步
545,夜之城没有活着的传奇，只有永不消逝的爱
255,夜之城没有活着的传奇。
170,基因疗法是真的贵
137,文字看过不止一遍
544,这是独属于你的，敬伟大的牛牛
322,有妈妈这么好吗
320,你才是真正的传奇
195,卧槽 小帮手
558,这是真的吗
472,夜之城没有活着的传奇
403,也许他热爱2077也是因为这里可以实现他健步如飞的梦想吧
572,麻了，蟹蟹
551,你才是真正的传奇
86,救命居然还是临沂
551,泪崩
320,泪崩了
151,唉，25岁真的知足了。
303,绷不住了 眼泪疯狂涌出来
78,眼里进了一个多远宇宙
364,妈妈也是个本科生啊
197,一起冲啊
194,难受
135,这句话我破大防
443,绷不住啊
105,走好
530,不急，好饭不怕晚！我相信阿姨
47,rip
46,我生日
554,我擦，这经历完全可以拍一个电影啊，这么感人的故事
474,你才是真正的大人物
486,容我硬币不足
573,我一般不投币 除非真的忍不住
562,夜之城没有活着的传奇
33,在我的生日。
37,抱歉以这种方式认识了你～
314,关了关了，要哭了
82,很抱歉以这种方式认识你
25,临沂的诶
488,投币了
68,看了闲鱼里的动态，真的破大防
551,夜之城没有活着的传奇
95,老乡，走好
471,眼镜哭肿了
98,很抱歉以这样的方式认识你
491,泪崩了
393,眼泪为什么止不住啊
539,MD，哭死我了
94,吃瓜吃到自己家
573,妈呀感动死我了
361,爱好才是最大的兴趣和动力
